"game_date","game_time_start","game_code","season","team_name","team_points","team_rpm","opponent_name","opponent_points","opponent_rpm","team_outcome","is_home"
"2013-11-01","10:00p","201311010PHO",2014,"Phoenix Suns",87,0.194341666666667,"Utah Jazz",84,-1.76532222222222,"W",TRUE
"2013-11-01","10:00p","201311010PHO",2014,"Utah Jazz",84,-1.76532222222222,"Phoenix Suns",87,0.194341666666667,"L",FALSE
"2013-11-01","10:00p","201311010SAC",2014,"Sacramento Kings",101,-0.232309027777778,"Los Angeles Clippers",110,2.0195375,"L",TRUE
"2013-11-01","10:00p","201311010SAC",2014,"Los Angeles Clippers",110,2.0195375,"Sacramento Kings",101,-0.232309027777778,"W",FALSE
"2013-11-01","7:00p","201311010WAS",2014,"Washington Wizards",102,0.340175694444445,"Philadelphia 76ers",109,-1.86314375,"L",TRUE
"2013-11-01","7:00p","201311010WAS",2014,"Philadelphia 76ers",109,-1.86314375,"Washington Wizards",102,0.340175694444445,"W",FALSE
"2013-11-02","8:30p","201311020DAL",2014,"Dallas Mavericks",111,0.923953472222222,"Memphis Grizzlies",99,1.15160277777778,"W",TRUE
"2013-11-02","8:30p","201311020DAL",2014,"Memphis Grizzlies",99,1.15160277777778,"Dallas Mavericks",111,0.923953472222222,"L",FALSE
"2013-11-02","10:30p","201311020GSW",2014,"Golden State Warriors",98,2.06461666666667,"Sacramento Kings",87,-0.674834027777778,"W",TRUE
"2013-11-02","10:30p","201311020GSW",2014,"Sacramento Kings",87,-0.674834027777778,"Golden State Warriors",98,2.06461666666667,"L",FALSE
"2013-11-02","7:00p","201311020IND",2014,"Indiana Pacers",89,-0.05260625,"Cleveland Cavaliers",74,-0.943345833333333,"W",TRUE
"2013-11-02","7:00p","201311020IND",2014,"Cleveland Cavaliers",74,-0.943345833333333,"Indiana Pacers",89,-0.05260625,"L",FALSE
"2013-11-02","8:30p","201311020MIL",2014,"Milwaukee Bucks",90,-2.05347083333333,"Toronto Raptors",97,0.704313888888889,"L",TRUE
"2013-11-02","8:30p","201311020MIL",2014,"Toronto Raptors",97,0.704313888888889,"Milwaukee Bucks",90,-2.05347083333333,"W",FALSE
"2013-11-02","8:00p","201311020NOP",2014,"New Orleans Pelicans",105,-0.554927083333333,"Charlotte Bobcats",84,-1.26184791666667,"W",TRUE
"2013-11-02","8:00p","201311020NOP",2014,"Charlotte Bobcats",84,-1.26184791666667,"New Orleans Pelicans",105,-0.554927083333333,"L",FALSE
"2013-11-02","7:30p","201311020PHI",2014,"Philadelphia 76ers",107,-1.93775763888889,"Chicago Bulls",104,1.58472916666667,"W",TRUE
"2013-11-02","7:30p","201311020PHI",2014,"Chicago Bulls",104,1.58472916666667,"Philadelphia 76ers",107,-1.93775763888889,"L",FALSE
"2013-11-02","10:00p","201311020POR",2014,"Portland Trail Blazers",115,1.10435555555556,"San Antonio Spurs",105,2.62947777777778,"W",TRUE
"2013-11-02","10:00p","201311020POR",2014,"San Antonio Spurs",105,2.62947777777778,"Portland Trail Blazers",115,1.10435555555556,"L",FALSE
"2013-11-02","9:00p","201311020UTA",2014,"Utah Jazz",93,-1.68193055555556,"Houston Rockets",104,1.38061875,"L",TRUE
"2013-11-02","9:00p","201311020UTA",2014,"Houston Rockets",104,1.38061875,"Utah Jazz",93,-1.68193055555556,"W",FALSE
"2013-11-03","6:00p","201311030DET",2014,"Detroit Pistons",87,-0.858816666666667,"Boston Celtics",77,-0.969095138888889,"W",TRUE
"2013-11-03","6:00p","201311030DET",2014,"Boston Celtics",77,-0.969095138888889,"Detroit Pistons",87,-0.858816666666667,"L",FALSE
"2013-11-03","9:30p","201311030LAL",2014,"Los Angeles Lakers",105,-1.17038611111111,"Atlanta Hawks",103,-0.47446875,"W",TRUE
"2013-11-03","9:30p","201311030LAL",2014,"Atlanta Hawks",103,-0.47446875,"Los Angeles Lakers",105,-1.17038611111111,"L",FALSE
"2013-11-03","6:00p","201311030MIA",2014,"Miami Heat",103,1.92400694444444,"Washington Wizards",93,0.274001388888889,"W",TRUE
"2013-11-03","6:00p","201311030MIA",2014,"Washington Wizards",93,0.274001388888889,"Miami Heat",103,1.92400694444444,"L",FALSE
"2013-11-03","7:30p","201311030NYK",2014,"New York Knicks",100,1.20971944444444,"Minnesota Timberwolves",109,1.54999791666667,"L",TRUE
"2013-11-03","7:30p","201311030NYK",2014,"Minnesota Timberwolves",109,1.54999791666667,"New York Knicks",100,1.20971944444444,"W",FALSE
"2013-11-03","7:00p","201311030OKC",2014,"Oklahoma City Thunder",103,2.43600069444444,"Phoenix Suns",96,1.14011180555556,"W",TRUE
"2013-11-03","7:00p","201311030OKC",2014,"Phoenix Suns",96,1.14011180555556,"Oklahoma City Thunder",103,2.43600069444444,"L",FALSE
"2013-11-03","6:00p","201311030ORL",2014,"Orlando Magic",107,-1.80404444444444,"Brooklyn Nets",86,1.17847708333333,"W",TRUE
"2013-11-03","6:00p","201311030ORL",2014,"Brooklyn Nets",86,1.17847708333333,"Orlando Magic",107,-1.80404444444444,"L",FALSE
"2013-11-04","7:00p","201311040CLE",2014,"Cleveland Cavaliers",93,-1.19506458333333,"Minnesota Timberwolves",92,1.07961319444444,"W",TRUE
"2013-11-04","7:00p","201311040CLE",2014,"Minnesota Timberwolves",92,1.07961319444444,"Cleveland Cavaliers",93,-1.19506458333333,"L",FALSE
"2013-11-04","10:30p","201311040LAC",2014,"Los Angeles Clippers",137,1.54993541666667,"Houston Rockets",118,0.694938888888889,"W",TRUE
"2013-11-04","10:30p","201311040LAC",2014,"Houston Rockets",118,0.694938888888889,"Los Angeles Clippers",137,1.54993541666667,"L",FALSE
"2013-11-04","8:00p","201311040MEM",2014,"Memphis Grizzlies",95,1.09303958333333,"Boston Celtics",88,-1.04438958333333,"W",TRUE
"2013-11-04","8:00p","201311040MEM",2014,"Boston Celtics",88,-1.04438958333333,"Memphis Grizzlies",95,1.09303958333333,"L",FALSE
"2013-11-04","7:00p","201311040PHI",2014,"Philadelphia 76ers",90,-1.90823263888889,"Golden State Warriors",110,1.35700902777778,"L",TRUE
"2013-11-04","7:00p","201311040PHI",2014,"Golden State Warriors",110,1.35700902777778,"Philadelphia 76ers",90,-1.90823263888889,"W",FALSE
"2013-11-05","7:30p","201311050BRK",2014,"Brooklyn Nets",104,0.711661805555556,"Utah Jazz",88,-1.96102847222222,"W",TRUE
"2013-11-05","7:30p","201311050BRK",2014,"Utah Jazz",88,-1.96102847222222,"Brooklyn Nets",104,0.711661805555556,"L",FALSE
"2013-11-05","8:30p","201311050DAL",2014,"Dallas Mavericks",123,0.341569444444444,"Los Angeles Lakers",104,-1.26601041666667,"W",TRUE
"2013-11-05","8:30p","201311050DAL",2014,"Los Angeles Lakers",104,-1.26601041666667,"Dallas Mavericks",123,0.341569444444444,"L",FALSE
"2013-11-05","9:00p","201311050DEN",2014,"Denver Nuggets",94,-0.314671527777778,"San Antonio Spurs",102,3.23970347222222,"L",TRUE
"2013-11-05","9:00p","201311050DEN",2014,"San Antonio Spurs",102,3.23970347222222,"Denver Nuggets",94,-0.314671527777778,"W",FALSE
"2013-11-05","7:30p","201311050DET",2014,"Detroit Pistons",91,-0.89353125,"Indiana Pacers",99,0.422452777777778,"L",TRUE
"2013-11-05","7:30p","201311050DET",2014,"Indiana Pacers",99,0.422452777777778,"Detroit Pistons",91,-0.89353125,"W",FALSE
"2013-11-05","8:00p","201311050NOP",2014,"New Orleans Pelicans",98,-0.842470833333333,"Phoenix Suns",104,-0.101051388888889,"L",TRUE
"2013-11-05","8:00p","201311050NOP",2014,"Phoenix Suns",104,-0.101051388888889,"New Orleans Pelicans",98,-0.842470833333333,"W",FALSE
"2013-11-05","7:30p","201311050NYK",2014,"New York Knicks",97,0.511973611111111,"Charlotte Bobcats",102,-0.909039583333333,"L",TRUE
"2013-11-05","7:30p","201311050NYK",2014,"Charlotte Bobcats",102,-0.909039583333333,"New York Knicks",97,0.511973611111111,"W",FALSE
"2013-11-05","10:00p","201311050POR",2014,"Portland Trail Blazers",101,0.601022916666667,"Houston Rockets",116,1.79508888888889,"L",TRUE
"2013-11-05","10:00p","201311050POR",2014,"Houston Rockets",116,1.79508888888889,"Portland Trail Blazers",101,0.601022916666667,"W",FALSE
"2013-11-05","10:00p","201311050SAC",2014,"Sacramento Kings",100,-0.375408333333333,"Atlanta Hawks",105,0.35560625,"L",TRUE
"2013-11-05","10:00p","201311050SAC",2014,"Atlanta Hawks",105,0.35560625,"Sacramento Kings",100,-0.375408333333333,"W",FALSE
"2013-11-05","7:00p","201311050TOR",2014,"Toronto Raptors",95,0.534506944444444,"Miami Heat",104,1.2356375,"L",TRUE
"2013-11-05","7:00p","201311050TOR",2014,"Miami Heat",104,1.2356375,"Toronto Raptors",95,0.534506944444444,"W",FALSE
"2013-11-06","7:30p","201311060BOS",2014,"Boston Celtics",97,-0.97896875,"Utah Jazz",87,-1.60108888888889,"W",TRUE
"2013-11-06","7:30p","201311060BOS",2014,"Utah Jazz",87,-1.60108888888889,"Boston Celtics",97,-0.97896875,"L",FALSE
"2013-11-06","7:00p","201311060CHA",2014,"Charlotte Bobcats",92,-1.41067430555556,"Toronto Raptors",90,0.684386805555555,"W",TRUE
"2013-11-06","7:00p","201311060CHA",2014,"Toronto Raptors",90,0.684386805555555,"Charlotte Bobcats",92,-1.41067430555556,"L",FALSE
"2013-11-06","7:00p","201311060IND",2014,"Indiana Pacers",97,0.243608333333333,"Chicago Bulls",80,1.24173819444444,"W",TRUE
"2013-11-06","7:00p","201311060IND",2014,"Chicago Bulls",80,1.24173819444444,"Indiana Pacers",97,0.243608333333333,"L",FALSE
"2013-11-06","8:00p","201311060MEM",2014,"Memphis Grizzlies",84,0.533895138888889,"New Orleans Pelicans",99,-0.734376388888889,"L",TRUE
"2013-11-06","8:00p","201311060MEM",2014,"New Orleans Pelicans",99,-0.734376388888889,"Memphis Grizzlies",84,0.533895138888889,"W",FALSE
"2013-11-06","8:00p","201311060MIL",2014,"Milwaukee Bucks",109,-2.62412291666667,"Cleveland Cavaliers",104,-0.833311805555556,"W",TRUE
"2013-11-06","8:00p","201311060MIL",2014,"Cleveland Cavaliers",104,-0.833311805555556,"Milwaukee Bucks",109,-2.62412291666667,"L",FALSE
"2013-11-06","8:00p","201311060MIN",2014,"Minnesota Timberwolves",93,1.32529652777778,"Golden State Warriors",106,1.80076527777778,"L",TRUE
"2013-11-06","8:00p","201311060MIN",2014,"Golden State Warriors",106,1.80076527777778,"Minnesota Timberwolves",93,1.32529652777778,"W",FALSE
"2013-11-06","9:30p","201311060OKC",2014,"Oklahoma City Thunder",107,2.20368611111111,"Dallas Mavericks",93,0.782466666666667,"W",TRUE
"2013-11-06","9:30p","201311060OKC",2014,"Dallas Mavericks",93,0.782466666666667,"Oklahoma City Thunder",107,2.20368611111111,"L",FALSE
"2013-11-06","7:00p","201311060ORL",2014,"Orlando Magic",98,-1.67025972222222,"Los Angeles Clippers",90,1.92136805555556,"W",TRUE
"2013-11-06","7:00p","201311060ORL",2014,"Los Angeles Clippers",90,1.92136805555556,"Orlando Magic",98,-1.67025972222222,"L",FALSE
"2013-11-06","7:00p","201311060PHI",2014,"Philadelphia 76ers",102,-1.84913263888889,"Washington Wizards",116,1.05209375,"L",TRUE
"2013-11-06","7:00p","201311060PHI",2014,"Washington Wizards",116,1.05209375,"Philadelphia 76ers",102,-1.84913263888889,"W",FALSE
"2013-11-06","8:30p","201311060SAS",2014,"San Antonio Spurs",99,2.65406944444444,"Phoenix Suns",96,-0.118613888888889,"W",TRUE
"2013-11-06","8:30p","201311060SAS",2014,"Phoenix Suns",96,-0.118613888888889,"San Antonio Spurs",99,2.65406944444444,"L",FALSE
"2013-11-07","9:00p","201311070DEN",2014,"Denver Nuggets",109,-0.447422916666667,"Atlanta Hawks",107,0.950100694444444,"W",TRUE
"2013-11-07","9:00p","201311070DEN",2014,"Atlanta Hawks",107,0.950100694444444,"Denver Nuggets",109,-0.447422916666667,"L",FALSE
"2013-11-07","9:30p","201311070HOU",2014,"Houston Rockets",98,2.08751180555556,"Los Angeles Lakers",99,-1.27126111111111,"L",TRUE
"2013-11-07","9:30p","201311070HOU",2014,"Los Angeles Lakers",99,-1.27126111111111,"Houston Rockets",98,2.08751180555556,"W",FALSE
"2013-11-07","7:00p","201311070MIA",2014,"Miami Heat",102,1.93604583333333,"Los Angeles Clippers",97,2.026,"W",TRUE
"2013-11-07","7:00p","201311070MIA",2014,"Los Angeles Clippers",97,2.026,"Miami Heat",102,1.93604583333333,"L",FALSE
"2013-11-08","7:00p","201311080CHA",2014,"Charlotte Bobcats",91,-0.855238194444444,"New York Knicks",101,0.215414583333333,"L",TRUE
"2013-11-08","7:00p","201311080CHA",2014,"New York Knicks",101,0.215414583333333,"Charlotte Bobcats",91,-0.855238194444444,"W",FALSE
"2013-11-08","8:00p","201311080CHI",2014,"Chicago Bulls",97,1.40409375,"Utah Jazz",73,-1.67301180555556,"W",TRUE
"2013-11-08","8:00p","201311080CHI",2014,"Utah Jazz",73,-1.67301180555556,"Chicago Bulls",97,1.40409375,"L",FALSE
"2013-11-08","7:30p","201311080DET",2014,"Detroit Pistons",110,-0.936328472222222,"Oklahoma City Thunder",119,2.18298680555556,"L",TRUE
"2013-11-08","7:30p","201311080DET",2014,"Oklahoma City Thunder",119,2.18298680555556,"Detroit Pistons",110,-0.936328472222222,"W",FALSE
"2013-11-08","7:00p","201311080IND",2014,"Indiana Pacers",91,0.938890277777778,"Toronto Raptors",84,0.630430555555556,"W",TRUE
"2013-11-08","7:00p","201311080IND",2014,"Toronto Raptors",84,0.630430555555556,"Indiana Pacers",91,0.938890277777778,"L",FALSE
"2013-11-08","8:00p","201311080MIN",2014,"Minnesota Timberwolves",116,1.4582875,"Dallas Mavericks",108,0.276874305555556,"W",TRUE
"2013-11-08","8:00p","201311080MIN",2014,"Dallas Mavericks",108,0.276874305555556,"Minnesota Timberwolves",116,1.4582875,"L",FALSE
"2013-11-08","8:00p","201311080NOP",2014,"New Orleans Pelicans",96,-0.501773611111111,"Los Angeles Lakers",85,-1.4100375,"W",TRUE
"2013-11-08","8:00p","201311080NOP",2014,"Los Angeles Lakers",85,-1.4100375,"New Orleans Pelicans",96,-0.501773611111111,"L",FALSE
"2013-11-08","7:00p","201311080ORL",2014,"Orlando Magic",89,-1.64045902777778,"Boston Celtics",91,-1.14593125,"L",TRUE
"2013-11-08","7:00p","201311080ORL",2014,"Boston Celtics",91,-1.14593125,"Orlando Magic",89,-1.64045902777778,"W",FALSE
"2013-11-08","7:00p","201311080PHI",2014,"Philadelphia 76ers",94,-1.91912361111111,"Cleveland Cavaliers",79,-0.747328472222222,"W",TRUE
"2013-11-08","7:00p","201311080PHI",2014,"Cleveland Cavaliers",79,-0.747328472222222,"Philadelphia 76ers",94,-1.91912361111111,"L",FALSE
"2013-11-08","9:00p","201311080PHO",2014,"Phoenix Suns",114,0.381625694444444,"Denver Nuggets",103,-1.02037361111111,"W",TRUE
"2013-11-08","9:00p","201311080PHO",2014,"Denver Nuggets",103,-1.02037361111111,"Phoenix Suns",114,0.381625694444444,"L",FALSE
"2013-11-08","10:00p","201311080POR",2014,"Portland Trail Blazers",104,0.862303472222222,"Sacramento Kings",91,-0.161330555555556,"W",TRUE
"2013-11-08","10:00p","201311080POR",2014,"Sacramento Kings",91,-0.161330555555556,"Portland Trail Blazers",104,0.862303472222222,"L",FALSE
"2013-11-08","8:30p","201311080SAS",2014,"San Antonio Spurs",76,2.79788680555556,"Golden State Warriors",74,1.48117569444444,"W",TRUE
"2013-11-08","8:30p","201311080SAS",2014,"Golden State Warriors",74,1.48117569444444,"San Antonio Spurs",76,2.79788680555556,"L",FALSE
"2013-11-08","7:00p","201311080WAS",2014,"Washington Wizards",112,1.00428490566038,"Brooklyn Nets",108,1.34180943396226,"W",TRUE
"2013-11-08","7:00p","201311080WAS",2014,"Brooklyn Nets",108,1.34180943396226,"Washington Wizards",112,1.00428490566038,"L",FALSE
"2013-11-09","7:30p","201311090ATL",2014,"Atlanta Hawks",104,0.527544444444444,"Orlando Magic",94,-1.79897847222222,"W",TRUE
